,id,subject,prompt template,comment,model,prompt,response,time
0,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Increasing the minimum wage can help address income inequality and provide a more livable wage for workers.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Increasing the minimum wage can help address income inequality and provide a more livable wage for workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:13
1,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage could negatively impact small businesses that struggle to pay higher wages.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Raising the minimum wage could negatively impact small businesses that struggle to pay higher wages.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-15-23:54:14
2,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","A higher minimum wage may lead to higher prices and inflation, affecting other income earners.",gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""A higher minimum wage may lead to higher prices and inflation, affecting other income earners.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-15-23:54:15
3,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Higher minimum wages might accelerate the adoption of automation and robotics in industries with low-skilled workers.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Higher minimum wages might accelerate the adoption of automation and robotics in industries with low-skilled workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:15
4,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Alternatives to raising minimum wage, like a guaranteed minimum income, should be considered as a solution to income equality.",gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Alternatives to raising minimum wage, like a guaranteed minimum income, should be considered as a solution to income equality.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:16
5,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Increasing the minimum wage can help address income inequality and provide a more livable wage for workers.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Increasing the minimum wage can help address income inequality and provide a more livable wage for workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-15-23:54:17
6,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage could negatively impact small businesses that struggle to pay higher wages.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Raising the minimum wage could negatively impact small businesses that struggle to pay higher wages.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:18
7,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","A higher minimum wage may lead to higher prices and inflation, affecting other income earners.",gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""A higher minimum wage may lead to higher prices and inflation, affecting other income earners.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:19
8,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Higher minimum wages might accelerate the adoption of automation and robotics in industries with low-skilled workers.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Higher minimum wages might accelerate the adoption of automation and robotics in industries with low-skilled workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:20
9,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Alternatives to raising minimum wage, like a guaranteed minimum income, should be considered as a solution to income equality.",gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Alternatives to raising minimum wage, like a guaranteed minimum income, should be considered as a solution to income equality.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-15-23:54:21
