,id,subject,prompt template,comment,model,prompt,response,time
0,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage may have negative consequences on small businesses and cause some to go out of business.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Raising the minimum wage may have negative consequences on small businesses and cause some to go out of business.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:01:47
1,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The adoption of robotics and automation in industries may be accelerated as a result of raising the minimum wage.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""The adoption of robotics and automation in industries may be accelerated as a result of raising the minimum wage.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:48
2,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Addressing income inequality is crucial and increasing the minimum wage is a step towards addressing this problem.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Addressing income inequality is crucial and increasing the minimum wage is a step towards addressing this problem.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:49
3,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",A basic minimum income could be a possible alternative to increasing the minimum wage.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""A basic minimum income could be a possible alternative to increasing the minimum wage.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:50
4,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Some people believe the minimum wage should be even higher, such as $20 or $25 per hour.",gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Some people believe the minimum wage should be even higher, such as $20 or $25 per hour.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:50
5,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage may have negative consequences on small businesses and cause some to go out of business.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Raising the minimum wage may have negative consequences on small businesses and cause some to go out of business.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:51
6,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The adoption of robotics and automation in industries may be accelerated as a result of raising the minimum wage.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""The adoption of robotics and automation in industries may be accelerated as a result of raising the minimum wage.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:52
7,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Addressing income inequality is crucial and increasing the minimum wage is a step towards addressing this problem.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Addressing income inequality is crucial and increasing the minimum wage is a step towards addressing this problem.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:01:53
8,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",A basic minimum income could be a possible alternative to increasing the minimum wage.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""A basic minimum income could be a possible alternative to increasing the minimum wage.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:01:54
9,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Some people believe the minimum wage should be even higher, such as $20 or $25 per hour.",gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Some people believe the minimum wage should be even higher, such as $20 or $25 per hour.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:01:55
