,id,subject,prompt template,comment,model,prompt,response,time
0,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Doctors should not overreact to the opioid crisis. People in pain shouldn't suffer because others lack self control and abuse the system. Alcohol should be sold in Warren County, and not just in Bowling Green city limits.",gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Doctors should not overreact to the opioid crisis. People in pain shouldn't suffer because others lack self control and abuse the system. Alcohol should be sold in Warren County, and not just in Bowling Green city limits.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:38
1,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",More free meeting space for nonprofits. Skating rink on Gordon ave. After school activity centers for youth with later hours of operation. More affordable home ownership options.,gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""More free meeting space for nonprofits. Skating rink on Gordon ave. After school activity centers for youth with later hours of operation. More affordable home ownership options.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:39
2,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Better visibility on roads. Reflectors and better signage,gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Better visibility on roads. Reflectors and better signage""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:40
3,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",The main problem facing is the workforce development. There is over 6500 jobs open in Warren County. This is a big issue.,gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""The main problem facing is the workforce development. There is over 6500 jobs open in Warren County. This is a big issue.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:41
4,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Create shoulders on the bypass.,gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Create shoulders on the bypass.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:42
5,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Install a ""train"" sign visible from the Nashville, Industrial & Russellville road entrances to reroute traffic when a trains are crossing.",gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Install a ""train"" sign visible from the Nashville, Industrial & Russellville road entrances to reroute traffic when a trains are crossing.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:43
6,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Older apartment complexes deteriorate.  Creates blighted areas, crime increases.  Stricter Landlord/Tenant rules needed! Older neighborhoods change from owner occupied to rental.  Deterioration occurs.  Stronger landlord/tenant laws needed!",gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Older apartment complexes deteriorate.  Creates blighted areas, crime increases.  Stricter Landlord/Tenant rules needed! Older neighborhoods change from owner occupied to rental.  Deterioration occurs.  Stronger landlord/tenant laws needed!""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:44
7,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Cable TV is pitiful - way too expensive and not including ""local"" channels. We need faster internet service. Emphasize that ALL immigrants should learn and speak ENGLLISH. Provide accessible transportation for seniors that have difficulty driving Insist that schools at all levels have daily physical activity  for all students to help combat the childhood obesity crisis. Provide regular and affordable daily transport to Nashville Airport from Bowling Green. Raise drivers license from 16 to 18 and IMPROVE DRIVERS ED CLASSES in High schools  Believe me they are pitiful.",gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""Cable TV is pitiful - way too expensive and not including ""local"" channels. We need faster internet service. Emphasize that ALL immigrants should learn and speak ENGLLISH. Provide accessible transportation for seniors that have difficulty driving Insist that schools at all levels have daily physical activity  for all students to help combat the childhood obesity crisis. Provide regular and affordable daily transport to Nashville Airport from Bowling Green. Raise drivers license from 16 to 18 and IMPROVE DRIVERS ED CLASSES in High schools  Believe me they are pitiful.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:45
8,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",A round about would be the best solution to improve traffic flow on Fairview Ave at Keriakes Park.,gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""A round about would be the best solution to improve traffic flow on Fairview Ave at Keriakes Park.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:46
9,1756,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","SNAP grants for neighborhood improvements should be available in Warren County, not just in the city.",gpt-4-0314,"Suppose a person holds the following opinion: ""Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn)."" Would they agree with this: ""SNAP grants for neighborhood improvements should be available in Warren County, not just in the city.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-04 17:11:47
