,id,subject,prompt template,comment,model,prompt,response,time
0,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage is necessary for workers to earn a livable income and is a step towards addressing income inequality.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Raising the minimum wage is necessary for workers to earn a livable income and is a step towards addressing income inequality.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:41
1,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",A higher minimum wage may lead to increased adoption of automation and robotics in some industries.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""A higher minimum wage may lead to increased adoption of automation and robotics in some industries.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:42
2,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Raising the minimum wage could potentially hurt small businesses and lead to job losses, especially in industries with unskilled or low-skilled workers.",gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Raising the minimum wage could potentially hurt small businesses and lead to job losses, especially in industries with unskilled or low-skilled workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:18:44
3,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Concerns about the potential consequences of a higher minimum wage include inflation and fairness for higher income populations.,gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Concerns about the potential consequences of a higher minimum wage include inflation and fairness for higher income populations.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:18:45
4,215,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Some people propose alternatives to raising the minimum wage, such as a guaranteed minimum income or increasing unionization.",gpt-4-0314,"Suppose a person holds the following opinion: ""Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Some people propose alternatives to raising the minimum wage, such as a guaranteed minimum income or increasing unionization.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:46
5,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Raising the minimum wage is necessary for workers to earn a livable income and is a step towards addressing income inequality.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Raising the minimum wage is necessary for workers to earn a livable income and is a step towards addressing income inequality.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",DISAGREE,2023-08-16-00:18:47
6,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",A higher minimum wage may lead to increased adoption of automation and robotics in some industries.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""A higher minimum wage may lead to increased adoption of automation and robotics in some industries.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:48
7,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Raising the minimum wage could potentially hurt small businesses and lead to job losses, especially in industries with unskilled or low-skilled workers.",gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Raising the minimum wage could potentially hurt small businesses and lead to job losses, especially in industries with unskilled or low-skilled workers.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:49
8,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",Concerns about the potential consequences of a higher minimum wage include inflation and fairness for higher income populations.,gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Concerns about the potential consequences of a higher minimum wage include inflation and fairness for higher income populations.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:50
9,85,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.","Some people propose alternatives to raising the minimum wage, such as a guaranteed minimum income or increasing unionization.",gpt-4-0314,"Suppose a person holds the following opinion: ""It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Some people propose alternatives to raising the minimum wage, such as a guaranteed minimum income or increasing unionization.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,2023-08-16-00:18:51
